,DealerNbr,DealerName,Clean Name,Report,Address1,City
486,1795582,shaffer tire inc.,penskehonda,Performance,,
487,1795583,penske honda,westoakauto,Performance,,
488,1795588,west oak auto,nickystireauto,Performance,,
489,1795591,nickys tire & auto,mcleodsautoservice,Performance,,
490,1795704,mcleod's auto service,gobencars,Performance,,
491,1795707,goben cars,masttire,Performance,,
492,1795715,mast tire,masttire,Performance,,
493,1795715,mast tire,bjsautorepair,Performance,,
494,1795717,bj's auto  repair,whitakertire,Performance,,
495,1795723,whitaker tire inc,baileystireservice,Performance,,
496,1795725,baileys tire service inc.,baileystireservice,Performance,,
497,1795725,baileys tire service inc.,queencitymotors,Performance,,
498,1795726,queen city motors,queencitymotors,Performance,,
499,1795726,queen city motors,autoservant,Performance,,
500,1795743,auto servant llc,autoservant,Performance,,
501,1795743,auto servant llc,palmettotireofsumter,Performance,,
502,1795744,palmetto tire of sumter,palmettotireofsumter,Performance,,
503,1795744,palmetto tire of sumter,palmettotireofsumter,Performance,,
504,1795744,palmetto tire of sumter,wayneoilcompany,Performance,,
505,1795750,wayne oil company inc.,bridgervalleymotor,Performance,,
506,1795753,bridger valley motor,tigertireauto,Performance,,
507,1795604,tiger tire & auto,buettnertiredistributorsofwv,Performance,,
508,1795605,buettner tire distributors of wv llc,tireengineers,Performance,,
509,1795609,tire engineers,tireengineers,Performance,,
510,1795609,tire engineers,tireengineers,Performance,,
511,1795609,tire engineers,rodneystire,Performance,,
512,1795611,rodney's tire,bayareaautomotiveservices,Performance,,
513,1795613,bay area automotive services,bayareaautomotiveservices,Performance,,
514,1795613,bay area automotive services,fredstirebattery,Performance,,
515,1795614,"fred's tire & battery, llc",furrstireservice,Performance,,
516,1795616,furrs tire service,williamsautomotive,Performance,,
517,1795620,williams automotive inc,philippidiscounttireservice,Performance,,
518,1795621,philippi discount tire & service,philippidiscounttireservice,Performance,,
519,1795621,philippi discount tire & service,smileyautomotive,Performance,,
520,1795622,smiley automotive inc.,smileyautomotive,Performance,,
521,1795622,smiley automotive inc.,bayoustatetire,Performance,,
522,1795624,"bayou state tire, llc",gearheadzautoshop,Performance,,
523,1795626,gearheadz auto shop,gearheadzautoshop,Performance,,
524,1795626,gearheadz auto shop,gilsautosales,Performance,,
525,1795627,gils auto sales,grilliotalignmentservice,Performance,,
526,1795629,grilliot alignment service inc,grilliotalignmentservice,Performance,,
527,1795629,grilliot alignment service inc,grilliotalignmentservice,Performance,,
528,1795629,grilliot alignment service inc,vanzantwheelstires,Performance,,
529,1795631,vanzant wheels & tires,allensdiscounttire,Performance,,
530,1795632,allens discount tire,valleyridgeautomotive,Performance,,
531,1795692,valley ridge automotive,valleyridgeautomotive,Performance,,
532,1795692,valley ridge automotive,rockingoztires,Performance,,
533,1795693,rocking oz tires,briarhillincdbagrofftiresupply,Performance,,
534,1795694,"briar hill, inc dba groff tire supply",uptowntireautoservice,Performance,,
535,1796014,uptown tire & auto service,uptowntireautoservice,Performance,,
536,1796014,uptown tire & auto service,uptowntireautoservice,Performance,,
537,1796014,uptown tire & auto service,doubleatire,Performance,,
538,1796017,double a tire,doubleatire,Performance,,
539,1796017,double a tire,doubleatire,Performance,,
540,1796017,double a tire,gcrtiresservice,Performance,,
541,1796019,gcr tires & service,markle66,Performance,,
542,1796029,markle 66,markle66,Performance,,
543,1796029,markle 66,automeccatiresrepair,Performance,,
544,1796031,auto-mecca tires & repair,craftonautoparts,Performance,,
545,1796035,crafton auto parts,craftonautoparts,Performance,,
546,1796035,crafton auto parts,craftonautoparts,Performance,,
547,1796035,crafton auto parts,henrystire,Performance,,
548,1796036,henrys tire,henrystire,Performance,,
549,1796036,henrys tire,morgansautocarecenter,Performance,,
550,1796037,morgan's auto care center,flintsautocenter,Performance,,
551,1796038,flints auto center,flintsautocenter,Performance,,
552,1796038,flints auto center,flintsautocenter,Performance,,
553,1796038,flints auto center,bktirecenter,Performance,,
554,1796044,b&k tire center,bktirecenter,Performance,,
555,1796044,b&k tire center,customtire,Performance,,
556,1796045,custom tire inc.,allenstire,Performance,,
557,1796047,allen's tire,stewartsauto,Performance,,
558,1796048,stewart's auto,stewartsauto,Performance,,
559,1796048,stewart's auto,revinindustriesdbahollistercollision,Performance,,
560,1796052,revin industries dba hollister collision llc,revinindustriesdbahollistercollision,Performance,,
561,1796052,revin industries dba hollister collision llc,wsrservicesllcdbaqualitytireandcarcarecen,Performance,,
562,1796058,wsr services llc dba quality tire and car care cen,southtownstireman,Performance,,
563,1795721,southtowns tireman inc.,baileystireservice,Performance,,
564,1795725,baileys tire service inc.,queencitymotors,Performance,,
565,1795726,queen city motors,queencitymotors,Performance,,
566,1795726,queen city motors,tirexpress,Performance,,
567,1795733,tirexpress,centralkentuckyquicklubetire,Performance,,
568,1795748,central kentucky quick lube & tire,centralkentuckyquicklubetire,Performance,,
569,1795748,central kentucky quick lube & tire,wayneoilcompany,Performance,,
570,1795750,wayne oil company inc.,bestbuytire,Performance,,
571,1795955,best buy tire,bestbuytire,Performance,,
572,1795955,best buy tire,burgerstirecenterautorepair,Performance,,
573,1795959,burgers tire center & auto repair,oswaltthomassalesservice,Performance,,
574,1795960,oswalt thomas sales & service,toddstireautorepair,Performance,,
575,1795967,todds tire & auto repair inc.,oktire,Performance,,
576,1795976,o k tire,cssalesservice,Performance,,
577,1795980,c&s sales & service,kenstireauto,Performance,,
578,1795981,ken's tire & auto,buettnertiredistributorsofwv,Performance,,
579,1795605,buettner tire distributors of wv llc,charliestireauto,Performance,,
580,1795606,charlie's tire & auto,charliestireauto,Performance,,
581,1795606,charlie's tire & auto,tireengineers,Performance,,
582,1795609,tire engineers,tireengineers,Performance,,
583,1795609,tire engineers,tireengineers,Performance,,
584,1795609,tire engineers,bayareaautomotiveservices,Performance,,
585,1795613,bay area automotive services,fredstirebattery,Performance,,
586,1795614,"fred's tire & battery, llc",furrstireservice,Performance,,
587,1795616,furrs tire service,furrstireservice,Performance,,
588,1795616,furrs tire service,furrstireservice,Performance,,
589,1795616,furrs tire service,williamsautomotive,Performance,,
590,1795620,williams automotive inc,williamsautomotive,Performance,,
591,1795620,williams automotive inc,philippidiscounttireservice,Performance,,
592,1795621,philippi discount tire & service,philippidiscounttireservice,Performance,,
593,1795621,philippi discount tire & service,philippidiscounttireservice,Performance,,
594,1795621,philippi discount tire & service,smileyautomotive,Performance,,
595,1795622,smiley automotive inc.,bayoustatetire,Performance,,
596,1795624,"bayou state tire, llc",gearheadzautoshop,Performance,,
597,1795626,gearheadz auto shop,gilsautosales,Performance,,
598,1795627,gils auto sales,bnltireauto,Performance,,
599,1795630,bnl tire & auto,allensdiscounttire,Performance,,
600,1795632,allens discount tire,quicktreadtire,Performance,,
601,1795633,quick tread tire,quicktreadtire,Performance,,
602,1795633,quick tread tire,falletimotors,Performance,,
603,1795634,falleti motors inc,koreystireauto,Performance,,
604,1795638,koreys tire & auto,davidstreettireandtowing,Performance,,
605,1795640,david street tire and towing,davidstreettireandtowing,Performance,,
606,1795640,david street tire and towing,wsrservicesllcdbaqualitytireandcarcarecen,Performance,,
607,1796058,wsr services llc dba quality tire and car care cen,harrisfarmhomesupply,Performance,,
608,1796060,harris farm & home supply,harrisfarmhomesupply,Performance,,
609,1796060,harris farm & home supply,harrisfarmhomesupply,Performance,,
610,1796060,harris farm & home supply,wheelsexpress,Performance,,
611,1796061,wheels express inc.,wheelsexpress,Performance,,
612,1796061,wheels express inc.,wheelsexpress,Performance,,
613,1796061,wheels express inc.,danzautomotiveseriverepair,Performance,,
614,1796062,danz automotive serive & repair,plymouthquicklube,Performance,,
615,1796064,plymouth quick lube,plymouthquicklube,Performance,,
616,1796064,plymouth quick lube,expresstireservice,Performance,,
617,1796071,express tire service,expresstireservice,Performance,,
618,1796071,express tire service,expresstireservice,Performance,,
619,1796071,express tire service,totaltireservice,Performance,,
620,1796073,total tire & service,totaltireservice,Performance,,
621,1796073,total tire & service,gttireautomotive,Performance,,
622,1796078,gt tire & automotive inc,wesleytireautocenter,Performance,,
623,1796084,wesley tire & auto center,bangortireauto,Performance,,
624,1796086,bangor tire & auto,mejjtireservice,Performance,,
625,1796090,mejj tire service,dravesautocenter,Performance,,
626,1796093,draves auto center,transittiresales,Performance,,
627,1796094,transit tire sales inc,transittiresales,Performance,,
628,1796094,transit tire sales inc,daautomotive,Performance,,
629,1796095,d&a automotive inc.,daautomotive,Performance,,
630,1796095,d&a automotive inc.,tyrrelltires,Performance,,
631,1796097,tyrrell tires,tyrrelltires,Performance,,
632,1796097,tyrrell tires,tyrrelltires,Performance,,
633,1796098,tyrrell tires inc.,tyrrelltires,Performance,,
634,1796098,tyrrell tires inc.,marmettire,Performance,,
635,1795698,marmet tire,marmettire,Performance,,
636,1795698,marmet tire,gobencars,Performance,,
637,1795707,goben cars,bjsautorepair,Performance,,
638,1795717,bj's auto  repair,tiotire,Performance,,
639,1795718,tio tire,southtownstireman,Performance,,
640,1795721,southtowns tireman inc.,southtownstireman,Performance,,
641,1795721,southtowns tireman inc.,whitakertire,Performance,,
642,1795723,whitaker tire inc,tireexpress,Performance,,
643,1795733,tire express,tireexpress,Performance,,
644,1795733,tire express,tirexpress,Performance,,
645,1795733,tirexpress,nicholasvillediscounttireauto,Performance,,
646,1795735,nicholasville discount tire & auto,nicholasvillediscounttireauto,Performance,,
647,1795735,nicholasville discount tire & auto,autoservant,Performance,,
648,1795743,auto servant llc,palmettotireofsumter,Performance,,
649,1795744,palmetto tire of sumter,palmettotireofsumter,Performance,,
650,1795744,palmetto tire of sumter,centralkentuckyquicklubetire,Performance,,
651,1795748,central kentucky quick lube & tire,tonystireservice,Performance,,
652,1793665,tony's tire service,redlinefinishingllc,Performance,,
653,1793671,redline finishing llc.,lubbersford,Performance,,
654,1793674,lubbers ford,testdealer,Performance,,
655,1623585,test dealer,testdealer,Performance,,
656,1623585,test dealer,forbesauto,Performance,,
657,1793597,forbes auto inc,laporttirecenter,Performance,,
658,1793598,la port tire center,laporttirecenter,Performance,,
659,1793598,la port tire center,electricmotorservice,Performance,,
660,1793605,electric motor service,scottsserviceplace,Performance,,
661,1793606,scott's service place,stanstirecenter,Performance,,
662,1793613,stan's tire center,runyantruckstore,Performance,,
663,1793619,runyan truck store inc.,casteelstire,Performance,,
664,1793627,casteel's tire,woolseystire,Performance,,
665,1793629,woolseys tire,woolseystire,Performance,,
666,1793629,woolseys tire,winnscollision,Performance,,
667,1793631,winns collision,caledoniagarage,Performance,,
668,1793632,caledonia garage inc,brittstire,Performance,,
669,1793635,britt's tire ltd,kiddstireauto,Performance,,
670,1793646,kidds tire & auto,abcdaytontiresales,Performance,,
671,1793660,abc dayton tire sales,ralphstires,Performance,,
672,1793663,ralphs tires inc.,tonystireservice,Performance,,
673,1793665,tony's tire service,tonystireservice,Performance,,
674,1793665,tony's tire service,redlinefinishingllc,Performance,,
675,1793671,redline finishing llc.,redlinefinishingllc,Performance,,
676,1793671,redline finishing llc.,lubbersford,Performance,,
677,1793674,lubbers ford,yellowstonedinoluberepair,Performance,,
678,1793675,yellowstone dino lube & repair,jwfincdbatotalautomotive,Performance,,
679,1793680,jwf inc dba total automotive,hubcapexpress,Performance,,
680,1793687,hubcap express,nimnichtchevrolet,Performance,,
681,1793700,nimnicht chevrolet,bigbendtire,Performance,,
682,1793703,big bend tire,universaltireservice,Performance,,
683,1793704,universal tire service,forbesauto,Performance,,
684,1793597,forbes auto inc,forbesauto,Performance,,
685,1793597,forbes auto inc,electricmotorservice,Performance,,
686,1793605,electric motor service,grandetireco,Performance,,
687,1793607,"grande tire co., inc.",americanautotireservice,Performance,,
688,1793612,american auto & tire service,stanstirecenter,Performance,,
689,1793613,stan's tire center,hawleygarage,Performance,,
690,1793617,hawley garage,runyantruckstore,Performance,,
691,1793619,runyan truck store inc.,casteelstire,Performance,,
692,1793627,casteel's tire,casteelstire,Performance,,
693,1793627,casteel's tire,mineralwellsnewandusedtires,Performance,,
694,1793817,mineral wells new and used tires,mineralwellsnewandusedtires,Performance,,
695,1793817,mineral wells new and used tires,bctireandautocenter,Performance,,
696,1793822,b&c tire and auto center inc.,bctireandautocenter,Performance,,
697,1793822,b&c tire and auto center inc.,ronsautomotiveservice,Performance,,
698,1793828,ron's automotive service,davisautomotive,Performance,,
699,1793833,davis automotive,davisautomotive,Performance,,
700,1793833,davis automotive,stewardsservice,Performance,,
701,1793834,stewards service llc,odetireservice,Performance,,
702,1793838,ode tire & service,triplejrepair,Performance,,
703,1793840,triple j repair,rockysdiscounttire,Performance,,
704,1793841,rocky's discount tire,rockysdiscounttire,Performance,,
705,1793841,rocky's discount tire,rockysdiscounttire,Performance,,
706,1793841,rocky's discount tire,pirtleautomotive,Performance,,
