,Name,Clean Name,Report,Address,City,Key,Count of Courses
212,Bargain Barn Tire Center,bargainbarntirecenter,Course,1811 Deadwood Ave,Rapid City,bargainb1811deadrapidcit,16
213,JOHN DEERY MOTORS,johndeerymotors,Course,6823 UNIVERSITY AVENUE,CEDAR FALLS,johndeer6823univcedarfal,3
214,Endurance Auto Repair and Tire,enduranceautorepairandtire,Course,4522 Campbell Ave,Lynchburg,enduranc4522camplynchbur,0
215,Warehouse Tire,warehousetire,Course,4459 Pontiac Lake Rd,waterford,warehous4459pontwaterfor,41
216,Town & Country Tire Supply Inc,towncountrytiresupply,Course,201 Commercial,Atchison,towncoun201commeatchison,90
217,Kauffman Tire,kauffmantire,Course,5885 Mining Terrace,Jacksonville,kauffman5885minijacksonv,10
218,Frisby Tire,frisbytire,Course,425 Industrial Avenue,Ottawa,frisbyti425indusottawa,2
219,Frisby Tire,frisbytire,Course,425 Industrial Avenue,Ottawa,frisbyti425indusottawa,5
220,Carroll Tire,carrolltire,Course,440 Park 20 West Dr,Grovetown,carrollt440park2grovetow,25
221,Bailey's Auto Service,baileysautoservice,Course,,,,0
222,Cole Street Service,colestreetservice,Course,210 W. Cole,Moundridge,colestre210wcolemoundrid,2
223,Harriston Motors,harristonmotors,Course,235 Elora St Box 429,Harriston,harristo235eloraharristo,7
224,POMPENDER'S AUTO,pompendersauto,Course,2852 RTE.20/ P.O. BOX 108,sheridan,pompende2852rte2sheridan,28
225,Kauffman Tire,kauffmantire,Course,16235 Port NW Drive Suite 100,Houston,kauffman16235porhouston,2
226,MacLean's Automotive,macleansautomotive,Course,527 Main St,O'Leary,macleans527mainsoleary,26
227,U.S TIRE CENTER& AUTO REPAIR,ustirecenterautorepair,Course,5520 N DECATUR BLVD ST-110,LAS VEGAS,ustirece5520ndeclasvegas,1
228,Dakota Wholesale Tire,dakotawholesaletire,Course,2700 MAIN AVE,Fargo,dakotawh2700mainfargo,72
229,Cooper Tire Mexico,coopertiremexico,Course,CARR. EL SALTO,GUADALAJARA,cooperticarrelsaguadalaj,19
230,Tire World Auto Centers,tireworldautocenters,Course,5702 Industry lane A41,Frederick,tireworl5702indufrederic,1
231,CC Auto,ccauto,Course,1270 Louisville Rd,Harrodsburg,ccauto1270louiharrodsb,5
232,Whitley Automotive,whitleyautomotive,Course,210 Locust Ave,Locust,whitleya210locuslocust,39
233,All Season Equipment,allseasonequipment,Course,,,,0
234,Integrity Tire,integritytire,Course,11974 Willow Grove Road,Camden,integrit11974wilcamden,3
235,Fromm's Auto,frommsauto,Course,1915 Madison Ave,mankato,frommsau1915madimankato,37
236,Becker Tire,beckertire,Course,904 Washington,Great Bend,beckerti904washigreatben,61
237,Frisby Tire,frisbytire,Course,425 Industrial Avenue,Ottawa,frisbyti425indusottawa,2
238,International Tire Center,internationaltirecenter,Course,707 W. Baseline,san bernardino,internat707wbasesanberna,2
239,American Tire,americantire,Course,2302 Route 516,Old Bridge,american2302routoldbridg,7
240,Gilbert Services,gilbertservices,Course,917 J Street,Auburn,gilberts917jstreauburn,25
241,Kauffman Tire,kauffmantire,Course,1800 N. Polk St.,Desoto,kauffman1800npoldesoto,74
242,K & M Tire,kmtire,Course,965 Spencerville Rd.,Delphos,kmtire965spencdelphos,1
243,flanigan tires inc,flanigantires,Course,130 w 6th st,michigan city,flanigan130w6thsmichigan,31
244,WHITE WHOLESALE TIRE COMPANY,whitewholesaletire,Course,251 9TH STREET LANE SOUTHEAST,HICKORY,whitewho2519thsthickory,45
245,Gener Tire & Auto,genertireauto,Course,8738 Painter Ave Unit A,Whittier,genertir8738painwhittier,65
246,FARMERS RANCHERS COOP,farmersrancherscoop,Course,409 E. 4TH STREET,AINSWORTH,farmersr409e4thsainswort,83
247,American Tire & Auto Care,americantireautocare,Course,165 Route 206,Chester,american165routechester,7
248,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,1652 Country Club Plaza,saint charles,dobbstir1652counsaintcha,26
249,Whitley Automotive,whitleyautomotive,Course,210 Locust Ave,Locust,whitleya210locuslocust,9
250,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,11844 Tesson Ferry Rd,saint louis,dobbstir11844tessaintlou,7
251,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,12626 Dorsett Road,Maryland Heights,dobbstir12626dormaryland,14
252,U.S. AutoForce,usautoforce,Course,425 Better Way,Appleton,usautofo425betteappleton,24
253,Tire Discounter Group,tirediscountergroup,Course,95 John St.,Orangeville,tiredisc95johnstorangevi,14
254,Tire Discounter Group,tirediscountergroup,Course,95 John St.,Orangeville,tiredisc95johnstorangevi,75
255,Eastern State Tire,easternstatetire,Course,40 Washburns Ln,Stony Point,easterns40washbustonypoi,18
256,Red Stone Tire Inc,redstonetire,Course,114 Ashaway Rd,Westerly,redstone114ashawwesterly,2
257,The Tire Shop,thetireshop,Course,,,,0
258,ATD,atd,Course,8751 Skinner Ct,Orlando,atd8751skinorlando,27
259,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,1983 Brennan Plaza,High Ridge,dobbstir1983brenhighridg,3
260,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,1537 N Illinois Rt. 3,waterloo,dobbstir1537nillwaterloo,11
261,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,11844 Tesson Ferry Rd,St. Louis,dobbstir11844tesstlouis,2
262,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,405 Old Smizer Mill Rd.,fenton,dobbstir405oldsmfenton,0
263,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,1300 Camp Jackson Road,cahokia,dobbstir1300campcahokia,2
264,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,405 Old Smizer Mill Rd.,Fenton,dobbstir405oldsmfenton,2
265,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,2995 Highway K,O'FALLON,dobbstir2995highofallon,2
266,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,4200 Greenmount Crossing,Shiloh,dobbstir4200greeshiloh,2
267,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,1116 Sulphur Spring Rd.,ballwin,dobbstir1116sulpballwin,42
268,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,6120 Mid Rivers Mall Dr,st peters,dobbstir6120midrstpeters,8
269,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,12626 Dorsett Road,Maryland Heights,dobbstir12626dormaryland,1
270,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,6120 Mid Rivers Mall Dr,st peters,dobbstir6120midrstpeters,1
271,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,1180 Collinsville Crossing Blvd,Collinsville,dobbstir1180collcollinsv,76
272,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,1180 Collinsville Crossing Blvd,Collinsville,dobbstir1180collcollinsv,16
273,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,1195 E. Gannon Dr,festus,dobbstir1195eganfestus,14
274,Highland Chevrolet Buick GMC Cadillac Ltd.,highlandchevroletbuickgmccadillac,Course,15783 Yonge Street,Aurora,highland15783yonaurora,30
275,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,2995 Highway K,Ofallon,dobbstir2995highofallon,2
276,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,2466 Troy Rd,Edwardsville,dobbstir2466troyedwardsv,11
277,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,50 Lincoln Hwy,fairview heights,dobbstir50lincolfairview,2
278,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,1300 Camp Jackson Road,Cahokia,dobbstir1300campcahokia,7
279,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,2775 N Lindbergh,florissant,dobbstir2775nlinflorissa,21
280,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,2775 N Lindbergh,Florissant,dobbstir2775nlinflorissa,76
281,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,7447 manchester rd,maplewood,dobbstir7447mancmaplewoo,14
282,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,1354 Jeffco Blvd,Arnold,dobbstir1354jeffarnold,1
283,AMERICAN TIRE DISTRIBUTOR,americantiredistributor,Course,8751 Skinner Ct,ORLANDO,american8751skinorlando,53
284,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,7447 manchester rd,maplewood,dobbstir7447mancmaplewoo,14
285,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,2349 woodson road,overland,dobbstir2349woodoverland,5
286,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,1537 N Illinois Rt. 3,waterloo,dobbstir1537nillwaterloo,30
287,Delta World Tire,deltaworldtire,Course,400 Magazine Street Suite 400,New Orleans,deltawor400magazneworlea,62
288,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,50 Lincoln Hwy,Fairview Heights,dobbstir50lincolfairview,3
289,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,1652 Country Club Plaza,st.charles,dobbstir1652counstcharle,25
290,Eastern State Tire,easternstatetire,Course,40 Washburns Ln,Stony Point,easterns40washbustonypoi,64
291,K & M Tire,kmtire,Course,8520 Sanford,Westland,kmtire8520sanfwestland,74
292,Car-X Tire & Auto,carxtireauto,Course,7424 S Stony Island Ave,Chicago,carxtire7424sstochicago,1
293,safety auto center,safetyautocenter,Course,4722 palm beach blvd.,ft. myers,safetyau4722palmftmyers,2
294,K & M Tire,kmtire,Course,965 Spencerville Rd.,Delphos,kmtire965spencdelphos,76
295,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,#6 South County Center way,saint louis,dobbstir6southcosaintlou,2
296,AutoNation Toyota Fort Myers,autonationtoyotafortmyers,Course,2555 Colonial Blvd.,Fort Myers,autonati2555colofortmyer,4
297,Conrads Xpress Tire,conradsxpresstire,Course,155 n expressway,Griffin,conradsx155nexprgriffin,16
298,Glory to God,glorytogod,Course,146 Lewis St,Hillsdale,glorytog146lewishillsdal,6
299,BIG CHIEF TIRE,bigchieftire,Course,5444 NORMANDY BLVD,JACKSONVILLE,bigchief5444normjacksonv,3
300,Earls Lube & Tire,earlslubetire,Course,1070 State Highway 29 West,Bertram,earlslub1070statbertram,8
301,Earls Lube & Tire,earlslubetire,Course,1070 State Highway 29 West,Bertram,earlslub1070statbertram,1
302,Interstate Tire,interstatetire,Course,6737 E. Washington Blvd,Commerce,intersta6737ewascommerce,2
303,WHITE WHOLESALE TIRE COMPANY,whitewholesaletire,Course,251 9TH STREET LANE SOUTHEAST,HICKORY,whitewho2519thsthickory,80
304,WHITE WHOLESALE TIRE COMPANY,whitewholesaletire,Course,251 9TH STREET LANE SOUTHEAST,HICKORY,whitewho2519thsthickory,80
305,BIG CHIEF TIRE,bigchieftire,Course,5444 NORMANDY BLVD,JACKSONVILLE,bigchief5444normjacksonv,3
306,National Tire Warehouse,nationaltirewarehouse,Course,11455 Cantu-Galleano Ranch Road,MIRA LOMA,national11455canmiraloma,0
307,National Tire Warehouse,nationaltirewarehouse,Course,11455 Cantu-Galleano Ranch Road,Mira Loma,national11455canmiraloma,24
308,Harrell's Auto Service,harrellsautoservice,Course,1128 Gillespie St,Fayetteville,harrells1128gillfayettev,1
309,Harrell's Auto Service,harrellsautoservice,Course,4449 Buffalo Lake Rd,Cameron,harrells4449buffcameron,2
310,Harrell's Auto Service,harrellsautoservice,Course,4449 Buffalo Lake Rd,Cameron,harrells4449buffcameron,2
311,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,1195 E. Gannon Dr,Festus,dobbstir1195eganfestus,2
312,Harrell's Auto Service,harrellsautoservice,Course,1128 Gillespie St,FAYETTEVILLE,harrells1128gillfayettev,7
313,Harrell's Auto Service,harrellsautoservice,Course,1128 Gillespie St,Fayetteville,harrells1128gillfayettev,50
314,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,3195 dunn rd,florissant,dobbstir3195dunnflorissa,2
315,Cooper Tire,coopertire,Course,5844 Colony Ln,Hoover,cooperti5844colohoover,9
316,National Tire Warehouse,nationaltirewarehouse,Course,11455 Cantu-Galleano Ranch Road,Mira Loma,national11455canmiraloma,22
317,PTL Tire & Auto,ptltireauto,Course,15300 hwy 65 NE,Ham Lake,ptltirea15300hwyhamlake,2
318,PTL Tire & Auto,ptltireauto,Course,15300 hwy 65 NE,Ham Lake,ptltirea15300hwyhamlake,2
319,PTL Tire and Auto,ptltireandauto,Course,15300 hwy 65 NE,Ham Lake,ptltirea15300hwyhamlake,4
320,U.S. AutoForce,usautoforce,Course,425 Better Way,APPLETON,usautofo425betteappleton,18
321,FinishLine Lube & Tire,finishlinelubetire,Course,,,,0
322,FinishLine Lube & Tire,finishlinelubetire,Course,,,,0
323,Gene's Tire Service,genestireservice,Course,872 GAP NEWPORT PK,COCHRANVILLE,genestir872gapnecochranv,13
324,U.S. AutoForce,usautoforce,Course,26551 ROYAL PT. DRIVE,SHELL KNOB,usautofo26551royshellkno,15
325,U.S. AutoForce,usautoforce,Course,1059 REDDINGTON TIMBERS DRIVE,SAINT CHARLES,usautofo1059reddsaintcha,6
326,U.S. AutoForce,usautoforce,Course,12490 QUIVIRA ROAD,OVERLAND PARK,usautofo12490quioverland,2
327,Perfection Tire,perfectiontire,Course,1400 west main,middleton,perfecti1400westmiddleto,35
328,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,9598 Olive Street Rd.,Olivette,dobbstir9598olivolivette,7
329,PTL Tire & Auto,ptltireauto,Course,15300 hwy 65 NE,Ham Lake,ptltirea15300hwyhamlake,4
330,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,9598 Olive Street Rd.,ST.LOUIS,dobbstir9598olivstlouis,1
331,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,5635 Telegraph Rd,st louis,dobbstir5635telestlouis,2
332,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,5635 Telegraph Rd,Oakville,dobbstir5635teleoakville,9
333,Bailey's Auto Service,baileysautoservice,Course,,,,0
334,Cooper Tire and Rubber Company,coopertireandrubber,Course,701 Lima Avenue,Findlay,cooperti701limaafindlay,5
335,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,5635 Telegraph Rd,st. louis,dobbstir5635telestlouis,2
336,National Tire Warehouse,nationaltirewarehouse,Course,9180 W Buckeye Rd,Tolleson,national9180wbuctolleson,15
337,JONES INTERSTATE TIRE CO.,jonesinterstatetire,Course,,,,0
338,Dusty's Precision Auto,dustysprecisionauto,Course,721 2nd St,Coralville,dustyspr7212ndstcoralvil,49
339,Cooper Tire and Rubber Co.,coopertireandrubber,Course,701 Lima Ave.,Findlay,cooperti701limaafindlay,3
340,AutoNation Toyota Fort Myers,autonationtoyotafortmyers,Course,2555 Colonial Blvd.,Fort Myers,autonati2555colofortmyer,2
341,AutoNation Toyota Fort Myers,autonationtoyotafortmyers,Course,2555 Colonial Blvd.,Fort Myers,autonati2555colofortmyer,7
342,Interstate Tire,interstatetire,Course,6737 E. Washington Blvd,Commerce,intersta6737ewascommerce,3
343,AutoNation Toyota Fort Myers,autonationtoyotafortmyers,Course,2555 Colonial Blvd.,Fort Myers,autonati2555colofortmyer,14
344,AutoNation Toyota Fort Myers,autonationtoyotafortmyers,Course,2555 Colonial Blvd.,Fort Myers,autonati2555colofortmyer,5
345,AutoNation Toyota Fort Myers,autonationtoyotafortmyers,Course,2555 Colonial Blvd.,Fort Myers,autonati2555colofortmyer,3
346,AutoNation Toyota Fort Myers,autonationtoyotafortmyers,Course,2555 Colonial Blvd.,Fort Myers,autonati2555colofortmyer,27
347,AutoNation Toyota Fort Myers,autonationtoyotafortmyers,Course,2555 Colonial Blvd.,Fort Myers,autonati2555colofortmyer,25
348,AutoNation Toyota Fort Myers,autonationtoyotafortmyers,Course,2555 Colonial Blvd.,Fort Myers,autonati2555colofortmyer,72
349,AutoNation Toyota Fort Myers,autonationtoyotafortmyers,Course,2555 Colonial Blvd.,Fort Myers,autonati2555colofortmyer,75
350,South Lyon Tire & Service,southlyontireservice,Course,22540 Pontiac Trail,South Lyon,southlyo22540ponsouthlyo,76
351,Harrell's Auto Service,harrellsautoservice,Course,8038 Raeford Rd,Fayetteville,harrells8038raeffayettev,7
352,National Tire Warehouse,nationaltirewarehouse,Course,10127 LA CIMA DR.,WHITTIER,national10127lacwhittier,31
353,John's Tire Sales & Service,johnstiresalesservice,Course,619 East 16th,Schuyler,johnstir619east1schuyler,7
354,ATD,atd,Course,9450 W. Sergo Dr.,McCook,atd9450wsermccook,75
355,Cooper Tire,coopertire,Course,701 Lima Ave,Findlay,cooperti701limaafindlay,4
356,K & W Tire Co. Inc.,kwtireco,Course,735 N Prince St,Lancaster,kwtireco735nprinlancaste,73
357,Perfection Tire,perfectiontire,Course,1400 west main,middleton,perfecti1400westmiddleto,0
358,Tom's Tire and Auto Clinic,tomstireandautoclinic,Course,1818 Eastern Avenue,gallipolis,tomstire1818eastgallipol,10
359,Tom's Tire and Auto Clinic,tomstireandautoclinic,Course,1818 Eastern Avenue,gallipolis,tomstire1818eastgallipol,11
360,Cooper Tire & Rubber Co.,coopertirerubber,Course,9220 Bothwell Street apt #208,Raleigh,cooperti9220bothraleigh,18
361,American Tire Distributors,americantiredistributors,Course,,,,0
362,American Tire Disributors,americantiredisributors,Course,4723 Capital Circle NW,Tallahassee,american4723capitallahas,30
363,American Tire Distributor,americantiredistributor,Course,4723 Capital Circle NW,Tallahassee,american4723capitallahas,9
364,Cooper Tire,coopertire,Course,701 Lima Ave,Findlay,cooperti701limaafindlay,9
365,Cooper Tire & Rubber Co.,coopertirerubber,Course,701 Lima Ave.,Findlay,cooperti701limaafindlay,7
366,Cooper Tire,coopertire,Course,701 Lima Avenue,Findlay,cooperti701limaafindlay,1
367,Forrest Tire Co.,forresttire,Course,,,,0
368,Kauffman Tire,kauffmantire,Course,695 Commerce Blvd,Midway,kauffman695commemidway,14
369,Cooper Tire,coopertire,Course,701 Lima Ave,Findlay,cooperti701limaafindlay,65
370,Cooper Tire,coopertire,Course,701 Lima Ave,Findlay,cooperti701limaafindlay,27
371,Cooper Tire & Rubber Company,coopertirerubber,Course,701 Lima Ave,Findlay,cooperti701limaafindlay,82
372,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,2775 N Lindbergh,FLORISSANT,dobbstir2775nlinflorissa,71
373,National Tire Warehouse,nationaltirewarehouse,Course,11455 Cantu-Galleano Ranch Road,mira loma,national11455canmiraloma,15
374,Kingston Auto,kingstonauto,Course,71062 us hwy 12,Dassel,kingston71062ushdassel,2
375,Cooper Tire,coopertire,Course,151 Rue de Bresolettes,Boucherville,cooperti151ruedeboucherv,13
376,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,1111 Cave Springs Blvd,st peters,dobbstir1111cavestpeters,20
377,Carroll Tire,carrolltire,Course,2808 Cofer Rd,Richmond,carrollt2808coferichmond,23
378,Cooper Tire,coopertire,Course,701 Lima Ave,Findlay,cooperti701limaafindlay,7
379,Cooper Tire,coopertire,Course,2572 Center Rd Apt 2,Poland,cooperti2572centpoland,34
380,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,12981 olive street road,creve coeur,dobbstir12981olicrevecoe,0
381,Tetrault Tire Pros,tetraulttirepros,Course,5302 North Ridge Rd,Eureka,tetrault5302norteureka,4
382,Meineke Car Care Center,meinekecarcarecenter,Course,1837 Laskin Rd,Virginia Beach,meinekec1837laskvirginia,74
383,Cooper Tire,coopertire,Course,701 Lima Ave,Findlay,cooperti701limaafindlay,6
384,Meineke Car Care Center,meinekecarcarecenter,Course,6399 Indian River Rd,Va Beach,meinekec6399indivabeach,60
385,Kauffman Tire,kauffmantire,Course,2832 Anvil Block Rd,Ellenwood,kauffman2832anviellenwoo,2
386,Meineke Car Care Center,meinekecarcarecenter,Course,2689 Lewisville-Clemmons Road,Clemmons,meinekec2689lewiclemmons,19
387,Triple P Auto,triplepauto,Course,188 Herricks Rd,Mineola,triplepa188herrimineola,13
388,Meineke Car Care Center,meinekecarcarecenter,Course,320 NE 291 HWY,LEE'S SUMMIT,meinekec320ne291leessumm,4
389,Meineke Car Care Center,meinekecarcarecenter,Course,16753 Coastal Highway,Lewes,meinekec16753coalewes,37
390,Meineke Car Care Center,meinekecarcarecenter,Course,4917 N UNIVERSITY DR,LAUDERHILL,meinekec4917nunilauderhi,4
391,Meineke Car Care Center,meinekecarcarecenter,Course,2632 LAND O LAKES BLVD,LAND O LAKES,meinekec2632landlandolak,9
392,Meineke Car Care Center,meinekecarcarecenter,Course,94 Kings Highway East,Fairfield,meinekec94kingshfairfiel,2
393,Meineke Car Care Center,meinekecarcarecenter,Course,70 Bridgeport Avenue,milford,meinekec70bridgemilford,2
394,Meineke Car Care Center,meinekecarcarecenter,Course,813 Valley Creek Dr.,farmington,meinekec813vallefarmingt,7
395,Meineke Car Care Center,meinekecarcarecenter,Course,3939 W. Industrial Blvd.,bloomington,meinekec3939windblooming,22
396,Meineke Car Care Center,meinekecarcarecenter,Course,8478 Seminole Blvd,Seminole,meinekec8478semiseminole,2
397,Meineke Car Care Center,meinekecarcarecenter,Course,2632 Land O' Lakes Blvd,Land O' Lakes,meinekec2632landlandolak,9
398,Meineke Car Care Center,meinekecarcarecenter,Course,1224 E Highway 44,Rapid City,meinekec1224ehigrapidcit,1
399,Meineke Car Care Center,meinekecarcarecenter,Course,18134 Forest Rd,Forest,meinekec18134forforest,8
400,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,715 S Broadway,st louis,dobbstir715sbroastlouis,3
401,KnK Tires,knktires,Course,816 Oregon Ave,Linthicum,knktires816oregolinthicu,15
402,Meineke Car Care Center,meinekecarcarecenter,Course,2204 SW H K Dodgen Loop,Temple,meinekec2204swhktemple,3
403,American Tire Distributor,americantiredistributor,Course,8308 Upland Ave.,Lubbock,american8308uplalubbock,64
404,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,1195 E. Gannon Dr,Festus,dobbstir1195eganfestus,6
405,Meineke Car Care Center,meinekecarcarecenter,Course,3223 Wilmington Rd,new castle,meinekec3223wilmnewcastl,8
406,Meineke Car Care Center,meinekecarcarecenter,Course,3223 Wilmington Rd,New Castle,meinekec3223wilmnewcastl,9
407,WHITE TIRE CENTER,whitetirecenter,Course,746 Jamestown Road,Morganton,whitetir746jamesmorganto,12
408,Kauffman Tire,kauffmantire,Course,695 Commerce Blvd,Midway,kauffman695commemidway,17
409,Justice Tire,justicetire,Course,2322 14th Street,Lynchburg,justicet232214thlynchbur,2
410,Justice Tire,justicetire,Course,2322 14th Street,Lynchburg,justicet232214thlynchbur,69
411,Cains Tires,cainstires,Course,1531 Fourth St,San Rafael,cainstir1531foursanrafae,28
412,ATD,atd,Course,9450 W. Sergo Dr.,McCook,atd9450wsermccook,74
413,Meineke Car Care Center,meinekecarcarecenter,Course,5021 Beatties Ford Rd,Charlotte,meinekec5021beatcharlott,6
414,National Tire Warehouse,nationaltirewarehouse,Course,9180 W Buckeye Rd,Tolleson,national9180wbuctolleson,33
415,National Tire Warehouse,nationaltirewarehouse,Course,11455 Cantu-Galleano Ranch Road,Mira Loma,national11455canmiraloma,15
416,Talgio Automotive Inc,talgioautomotive,Course,66 Toronto St,Barrie,talgioau66torontbarrie,0
417,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,1235 S. Laclede Station Rd,Webster Groves,dobbstir1235slacwebsterg,6
418,TF Tire & Service,tftireservice,Course,837 Industrial Avenue,Tulare,tftirese837industulare,4
419,Meineke Car Care Center,meinekecarcarecenter,Course,8314 Annapolis Rd,New Carrollton,meinekec8314annanewcarro,9
420,Cooper Tire,coopertire,Course,1531 Watkins Lane #102,Naperville,cooperti1531watknapervil,39
421,Meineke Car Care Center,meinekecarcarecenter,Course,226 Old Bridge Street,East Syracuse,meinekec226oldbreastsyra,0
422,Meineke Car Care Center,meinekecarcarecenter,Course,226 Old Bridge Street,East Syracuse,meinekec226oldbreastsyra,0
423,Meineke Car Care Center,meinekecarcarecenter,Course,226 Old Bridge Street,East Syracuse,meinekec226oldbreastsyra,0
424,Meineke Car Care Center,meinekecarcarecenter,Course,195 highway 36,middletown,meinekec195highwmiddleto,2
425,Kauffman Tire,kauffmantire,Course,695 Commerce Blvd,Midway,kauffman695commemidway,31
426,Meineke Car Care Center,meinekecarcarecenter,Course,7103 PRESTON HIGHWAY,LOUISVILLE,meinekec7103preslouisvil,79
427,ATD,atd,Course,9450 W. Sergo Dr.,McCook,atd9450wsermccook,1
428,Dave's Colonial Motors,davescolonialmotors,Course,7426 State Route 54,Bath,davescol7426statbath,75
429,Jost Tire,josttire,Course,116 E. Peters Ave,Owensville,josttire116epeteowensvil,6
430,Jost Tire,josttire,Course,116 E. Peters Ave,Owensville,josttire116epeteowensvil,29
431,Meineke Car Care Center,meinekecarcarecenter,Course,440 bernardston rd,greenfield,meinekec440bernagreenfie,8
432,Meineke Car Care Center,meinekecarcarecenter,Course,5 Pelham Rd,Hudson,meinekec5pelhamrhudson,58
433,Meineke Car Care Center,meinekecarcarecenter,Course,9881 Fairfax Blvd,Fairfax,meinekec9881fairfairfax,70
434,Meineke Car Care Center,meinekecarcarecenter,Course,7270 Highway 73,Denver,meinekec7270highdenver,5
435,speck sales,specksales,Course,17746 n dixie hwy,bowling green,specksal17746ndibowlingg,35
436,Meineke Car Care Center,meinekecarcarecenter,Course,951 N Parkway,Jackson,meinekec951nparkjackson,2
437,Neace Tire,neacetire,Course,1605 Valley St,Dayton,neacetir1605valldayton,4
438,WHITE TIRE CENTER,whitetirecenter,Course,746 Jamestown Road,MORGANTON,whitetir746jamesmorganto,12
439,Meineke Car Care Center,meinekecarcarecenter,Course,1913 West Drive  #17,Vista,meinekec1913westvista,6
440,Meineke Car Care Center,meinekecarcarecenter,Course,10500 Excelsior Blvd.,Hopkins,meinekec10500exchopkins,9
441,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,4200 Greenmount Crossing,shiloh,dobbstir4200greeshiloh,6
442,Tire Pro,tirepro,Course,2015B Smoky Park Hwy,Candler,tirepro2015bsmocandler,25
443,Dan's Auto Centre,dansautocentre,Course,1050 Fountain St.,Mineral Point,dansauto1050founmineralp,88
444,Perfection Tire,perfectiontire,Course,1400 west main,middleton,perfecti1400westmiddleto,40
445,Hometowne Auto Repair and Tire,hometowneautorepairandtire,Course,15698 Jefferson Davis Highway,Woodbridge,hometown15698jefwoodbrid,12
446,Meineke Car Care Center,meinekecarcarecenter,Course,1111 pecan ave,charlotte,meinekec1111pecacharlott,7
447,Meineke Car Care Center,meinekecarcarecenter,Course,2972 FM 423,Little Elm,meinekec2972fm42littleel,3
448,Express Tire,expresstire,Course,1148 Industrial Ave,Escondido,expresst1148induescondid,16
449,WHITE TIRE CENTER,whitetirecenter,Course,9873 HWY 127 North,Hickory,whitetir9873hwy1hickory,75
450,excellent auto care,excellentautocare,Course,26673 Ynez Rd,Temecula,excellen26673ynetemecula,15
451,Meineke Car Care Center,meinekecarcarecenter,Course,600 Southcross Dr,Burnsville,meinekec600southburnsvil,3
452,ETABCO,etabco,Course,,,,0
453,ETABCO.Inc (dba Empire Tire),etabcoincdbaempiretire,Course,16201 S Wolf Rd,Orland Park,etabcoin16201swoorlandpa,8
454,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,1300 Camp Jackson Road,Cahokia,dobbstir1300campcahokia,24
455,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,10899 Sunset Hills Plaza,sunset hills,dobbstir10899sunsunsethi,11
