,DealerName,Clean Name,Report
2135,AMERICAN TIRE DISTRIBUTORS,americantiredistributors,Course
2136,Krage's Mobil Service Center,kragesmobilservicecenter,Course
2137,Allen Tire Co,allentireco,Course
2138,Canada Supply & Tire,canadasupplytire,Course
2139,ATD,atd,Course
2140,Tire Ranch,tireranch,Course
2141,Commercial Tire Centers Inc,commercialtirecentersinc,Course
2142,B & C Auto Service,bcautoservice,Course
2143,Freedom Tire Distributing,freedomtiredistributing,Course
2144,Express Tire,expresstire,Course
2145,ATD,atd,Course
2146,Dobbs Tire & Auto Centers,dobbstireautocenters,Course
2147,Alamo Tire,alamotire,Course
2148,turpins auto repair,turpinsautorepair,Course
2149,Wayland BP,waylandbp,Course
2150,Tire Rama,tirerama,Course
2151,Delta World Tire,deltaworldtire,Course
2152,Tolley Automotive LLC,tolleyautomotivellc,Course
2153,Lantz Tire Service,lantztireservice,Course
2154,Delta World Tire,deltaworldtire,Course
2155,J & R TIRES,jrtires,Course
2156,Rolin's Tire Service,rolinstireservice,Course
2157,Rays Auto Repair,raysautorepair,Course
2158,Ark Valley Tire and Service Inc.,arkvalleytireandserviceinc,Course
2159,Yeck's Tire & Auto,yeckstireauto,Course
2160,Meineke Car Care Center,meinekecarcarecenter,Course
2161,Dobbs Tire & Auto Centers,dobbstireautocenters,Course
2162,Central Tire,centraltire,Course
2163,East-Side Automotive Service Center,eastsideautomotiveservicecenter,Course
2164,Krenzen Auto,krenzenauto,Course
2165,A-TIRE COUNTY SERVICE,atirecountyservice,Course
2166,Krage's Mobil Service Center,kragesmobilservicecenter,Course
2167,Black's Tire Services,blackstireservices,Course
2168,Charlton Tire and Repair,charltontireandrepair,Course
2169,Meineke Car Care Center,meinekecarcarecenter,Course
2170,Limerick Co-op,limerickcoop,Course
2171,Standridge Tire Pros,standridgetirepros,Course
2172,Quality Automotive,qualityautomotive,Course
2173,Western Auto,westernauto,Course
2174,Meineke Car Care Center,meinekecarcarecenter,Course
2175,Dan's Tire & Auto Service,danstireautoservice,Course
2176,S&S Tire,sstire,Course
2177,Schneider Tire and Lube,schneidertireandlube,Course
2178,WHITE TIRE CENTER,whitetirecenter,Course
2179,Anderson AutoCare,andersonautocare,Course
2180,Carroll Tire,carrolltire,Course
2181,American Tire Distributor,americantiredistributor,Course
2182,American Tire Distributor,americantiredistributor,Course
2183,Cooper Inside Sales Team,cooperinsidesalesteam,Course
2184,Cooper Tire,coopertire,Course
2185,Glenshaw Auto Service,glenshawautoservice,Course
2186,Meineke Car Care Center,meinekecarcarecenter,Course
2187,JOHN DEERY MOTORS,johndeerymotors,Course
2188,Meineke Car Care Center,meinekecarcarecenter,Course
2189,Express Tire,expresstire,Course
2190,Miles Away,milesaway,Course
2191,Express Tire,expresstire,Course
2192,Glenshaw Auto Service,glenshawautoservice,Course
2193,Pep Boys,pepboys,Course
2194,Don Foshay's Discount Tire & Alignment,donfoshaysdiscounttirealignment,Course
2195,K & M Tire,kmtire,Course
2196,Meineke Car Care Center,meinekecarcarecenter,Course
2197,Kauffman Tire,kauffmantire,Course
2198,Meineke Car Care Center,meinekecarcarecenter,Course
2199,Limerick Co-op,limerickcoop,Course
2200,O'Brien's Battery and Tire Service Inc,obriensbatteryandtireserviceinc,Course
2201,Kauffman Tire,kauffmantire,Course
2202,Meineke Car Care Center,meinekecarcarecenter,Course
2203,Meineke Car Care Center,meinekecarcarecenter,Course
2204,Meineke Car Care Center,meinekecarcarecenter,Course
2205,Superior Tire Service,superiortireservice,Course
2206,Rocket Tire Service Co.,rockettireserviceco,Course
2207,Superior Tire Service,superiortireservice,Course
2208,Performance Plus Tire & Auto,performanceplustireauto,Course
2209,Central Tire,centraltire,Course
2210,Delta World Tire,deltaworldtire,Course
2211,Formula Tire & Car Care Center,formulatirecarcarecenter,Course
2212,WildFire Tires & Customs,wildfiretirescustoms,Course
2213,Meineke Car Care Center,meinekecarcarecenter,Course
2214,Central Tire,centraltire,Course
2215,Richards Tire Inc,richardstireinc,Course
2216,EXPRESS TIRE & AUTO SERVICE,expresstireautoservice,Course
2217,Wonderland Tire,wonderlandtire,Course
2218,DrivenBrands,drivenbrands,Course
2219,Stanley Tire Center,stanleytirecenter,Course
2220,Boulevard Tire Center,boulevardtirecenter,Course
2221,truck tire center of knoxville,trucktirecenterofknoxville,Course
2222,Walppole Valley Tire,walppolevalleytire,Course
2223,Meineke Car Care Center,meinekecarcarecenter,Course
2224,Meineke Car Care Center,meinekecarcarecenter,Course
2225,tire town,tiretown,Course
2226,Dow tire,dowtire,Course
2227,CAM Tire,camtire,Course
2228,ALVAREZ TIRE & AUTO REPAIR,alvareztireautorepair,Course
2229,Dunn Tire,dunntire,Course
2230,Dunn Tire,dunntire,Course
2231,Mike's C & O Tire,mikescotire,Course
2232,Kent Sussex Auto Care,kentsussexautocare,Course
2233,CORP TIRE,corptire,Course
2234,Eberhardt Motors,eberhardtmotors,Course
2235,Dunn Tire,dunntire,Course
2236,Dunn Tire,dunntire,Course
2237,Teaneck Shell,teaneckshell,Course
2238,Carroll Tire,carrolltire,Course
2239,Cooperative Energy Company,cooperativeenergycompany,Course
2240,Clarks Car Care,clarkscarcare,Course
2241,Pace Tire Center,pacetirecenter,Course
2242,Delta World TIre,deltaworldtire,Course
2243,automotive procare,automotiveprocare,Course
2244,Meineke Car Care Center,meinekecarcarecenter,Course
2245,Auto Industrial Supply,autoindustrialsupply,Course
2246,Tireworks Tire Pros,tireworkstirepros,Course
2247,Meineke Car Care Center,meinekecarcarecenter,Course
2248,Jose's Tire Service,josestireservice,Course
2249,Stowe Road Auto Repair Inc.,stoweroadautorepairinc,Course
2250,Superior Tire Service,superiortireservice,Course
2251,Meineke Car Care Center,meinekecarcarecenter,Course
2252,Sullivan's car care center Inc.,sullivanscarcarecenterinc,Course
2253,Commercial Tire,commercialtire,Course
2254,MYKO LLC dba Meineke of Caldwell #1600,mykollcdbameinekeofcaldwell1600,Course
2255,Kauffman Tire,kauffmantire,Course
2256,Meineke Car Care Center,meinekecarcarecenter,Course
2257,Meineke Car Care Center,meinekecarcarecenter,Course
2258,Tire Discounter Group,tirediscountergroup,Course
2259,Meineke Car Care Center,meinekecarcarecenter,Course
2260,Sigs Wholesale Tire,sigswholesaletire,Course
2261,Fisher Tire and Auto Service,fishertireandautoservice,Course
2262,Tom's Tire and Auto Clinic,tomstireandautoclinic,Course
2263,Clicks Tire Service,clickstireservice,Course
2264,Cooper Inside Sales Team,cooperinsidesalesteam,Course
2265,J&R Auto Service,jrautoservice,Course
2266,Central Tire,centraltire,Course
2267,Meineke Car Care Center,meinekecarcarecenter,Course
2268,Carr's Tire,carrstire,Course
2269,Meineke Car Care Center,meinekecarcarecenter,Course
2270,TMC Auto Service and Tire Center,tmcautoserviceandtirecenter,Course
2271,Exxpress Tire Delivery,exxpresstiredelivery,Course
2272,Terr's Auto Repair,terrsautorepair,Course
2273,Meineke Car Care Center,meinekecarcarecenter,Course
2274,Meineke Car Care Center,meinekecarcarecenter,Course
2275,Bill's Tire Outlet,billstireoutlet,Course
2276,Carr's Tire,carrstire,Course
2277,Carr's Tire,carrstire,Course
2278,Diamond Tires,diamondtires,Course
2279,Ralph Honda,ralphhonda,Course
2280,K & M Tire,kmtire,Course
2281,K & M Tire,kmtire,Course
2282,Automotive Source Inc,automotivesourceinc,Course
2283,Williams Tire Store,williamstirestore,Course
2284,Meineke Car Care Center,meinekecarcarecenter,Course
2285,Meineke Car Care Center,meinekecarcarecenter,Course
2286,Statewide Tire,statewidetire,Course
2287,Embassy Tire,embassytire,Course
2288,cameron tire store,camerontirestore,Course
2289,Meineke Car Care Center,meinekecarcarecenter,Course
2290,Delta World Tire,deltaworldtire,Course
2291,Meineke Car Care Center,meinekecarcarecenter,Course
2292,BOUGE'S AUTO SERVICE,bougesautoservice,Course
2293,Sadek's Repair And Welding Inc,sadeksrepairandweldinginc,Course
2294,Hometowne Auto Repair and Tire,hometowneautorepairandtire,Course
2295,Commercial Tire,commercialtire,Course
2296,Tire Tracks USA,tiretracksusa,Course
2297,K & M Tire,kmtire,Course
2298,Meineke Car Care Center,meinekecarcarecenter,Course
2299,L & M tire & wheel,lmtirewheel,Course
2300,Stacy's Tires & Lube,stacystireslube,Course
2301,Stacy's Tires & Lube,stacystireslube,Course
2302,Larry's tire and automotive,larrystireandautomotive,Course
2303,Express Tire,expresstire,Course
2304,Express Tire,expresstire,Course
2305,Express Tire,expresstire,Course
2306,Meineke Car Care Center,meinekecarcarecenter,Course
2307,Dobbs Tire & Auto Centers,dobbstireautocenters,Course
2308,Bruneel Tire,bruneeltire,Course
2309,Bruneel Tire,bruneeltire,Course
2310,Jack Furrier's Tire and Auto Care,jackfurrierstireandautocare,Course
2311,Meineke Car Care Center,meinekecarcarecenter,Course
2312,Tire Discounter Group,tirediscountergroup,Course
2313,CENTRAL TIRE AND AUTO,centraltireandauto,Course
2314,RMS AUTO.LLC,rmsautollc,Course
2315,ATF Tires and Auto Repair,atftiresandautorepair,Course
2316,L & M tire & wheel,lmtirewheel,Course
2317,Delta World Tire,deltaworldtire,Course
2318,KELLE OIL CO,kelleoilco,Course
2319,Tire and Brake Clinic LLC,tireandbrakeclinicllc,Course
2320,Abilene Tire & Service,abilenetireservice,Course
2321,Lynwood Tire & Auto Service,lynwoodtireautoservice,Course
2322,Dunn Tire,dunntire,Course
2323,Dunn Tire,dunntire,Course
2324,K & M Tire,kmtire,Course
2325,Cooper Tire & Rubber,coopertirerubber,Course
2326,1st stop auto care,1ststopautocare,Course
2327,RTO TIRE AND ATOMOTIVE,rtotireandatomotive,Course
2328,Thompson Bees,thompsonbees,Course
2329,Provincial Tire,provincialtire,Course
2330,Todds TIre & Auto Repair,toddstireautorepair,Course
2331,VOSS HYUNDAI,vosshyundai,Course
2332,Meineke Car Care Center,meinekecarcarecenter,Course
2333,DISCOUNT TIRE & SERVICE,discounttireservice,Course
2334,Dunnellon Tire & Auto,dunnellontireauto,Course
2335,Commercial Tire,commercialtire,Course
2336,Auto Doctor Car Care Center,autodoctorcarcarecenter,Course
2337,12th street auto care,12thstreetautocare,Course
2338,Grames tire and battery inc.,gramestireandbatteryinc,Course
2339,Skander Tire Service,skandertireservice,Course
2340,Noyes St Alignment & brake,noyesstalignmentbrake,Course
2341,Hogan Tire Company,hogantirecompany,Course
2342,RT Tire,rttire,Course
2343,Shriver Tire Service LLC.,shrivertireservicellc,Course
2344,scotts tire outlet,scottstireoutlet,Course
2345,Dobbs Tire & Auto Centers,dobbstireautocenters,Course
2346,Mountain View Tire,mountainviewtire,Course
2347,Tire World,tireworld,Course
2348,Meineke Car Care Center,meinekecarcarecenter,Course
2349,K & M Tire,kmtire,Course
2350,Cooper Tire & Rubber Company,coopertirerubbercompany,Course
2351,K & M Tire,kmtire,Course
2352,Perry Automotive,perryautomotive,Course
2353,Meineke Car Care Center,meinekecarcarecenter,Course
2354,Dobbs Tire & Auto Centers,dobbstireautocenters,Course
2355,Area Wholesale Tire Co,areawholesaletireco,Course
2356,Surgeons 66 Service,surgeons66service,Course
2357,Mountain View Tire & Auto Service Goodyear,mountainviewtireautoservicegoodyear,Course
2358,Meineke Car Care Center,meinekecarcarecenter,Course
2359,Geralds Tires,geraldstires,Course
2360,National Tire Distributors,nationaltiredistributors,Course
2361,Performance Plus Tire & Auto,performanceplustireauto,Course
2362,Palmer Tire,palmertire,Course
2363,P & H TIRE COMPANY,phtirecompany,Course
2364,Friendly Wholesale Tires Inc,friendlywholesaletiresinc,Course
2365,Mountain View Tire & Auto Service Goodyear,mountainviewtireautoservicegoodyear,Course
2366,Taunton Tire,tauntontire,Course
2367,Kauffman Tire,kauffmantire,Course
2368,Hostetler Tire & Auto Sales Inc.,hostetlertireautosalesinc,Course
2369,Tire Star Ligonier,tirestarligonier,Course
2370,Tire Star Ligonier,tirestarligonier,Course
2371,Bruneel Tire,bruneeltire,Course
2372,Kenex Corp dba Meineke Car Care Center,kenexcorpdbameinekecarcarecenter,Course
2373,Bruneel Tire,bruneeltire,Course
2374,The Muffler Center,themufflercenter,Course
2375,Hostetler Tire & Auto Sales Inc.,hostetlertireautosalesinc,Course
2376,Bruneel Tire,bruneeltire,Course
2377,Express Tire,expresstire,Course
2378,Bruneel Tire,bruneeltire,Course
2379,Meineke Car Care Center,meinekecarcarecenter,Course
2380,Russom's Tire,russomstire,Course
2381,HANSENS AUTO CARE,hansensautocare,Course
2382,Dunn Tire,dunntire,Course
2383,Dunn Tire,dunntire,Course
2384,Tread Depot,treaddepot,Course
2385,Meineke Car Care Center,meinekecarcarecenter,Course
2386,S&S Tire,sstire,Course
2387,S&S Tire,sstire,Course
2388,Meineke Car Care Center,meinekecarcarecenter,Course
2389,Exxpress Tire Delivery,exxpresstiredelivery,Course
2390,Exxpress Tire Delivery,exxpresstiredelivery,Course
2391,Exxpress Tire Delivery,exxpresstiredelivery,Course
2392,Bruneel Tire,bruneeltire,Course
2393,Belle Mead Garage,bellemeadgarage,Course
2394,S&S Tire,sstire,Course
2395,Bruneel Tire,bruneeltire,Course
2396,Bruneel Tire,bruneeltire,Course
2397,Bruneel Tire,bruneeltire,Course
2398,Bruneel Tire,bruneeltire,Course
2399,Meineke Car Care Center,meinekecarcarecenter,Course
2400,Heartland Tire & Auto Center,heartlandtireautocenter,Course
2401,Bruneel Tire,bruneeltire,Course
2402,Bruneel Tire,bruneeltire,Course
2403,Bruneel Tire,bruneeltire,Course
2404,Meineke Car Care Center,meinekecarcarecenter,Course
2405,Bruneel Tire,bruneeltire,Course
2406,Bruneel Tire,bruneeltire,Course
2407,Bruneel Tire,bruneeltire,Course
2408,Bruneel Tire,bruneeltire,Course
2409,Redmond Auto Service,redmondautoservice,Course
2410,kauffman,kauffman,Course
2411,Best One Tire & Service of Henderson,bestonetireserviceofhenderson,Course
2412,Bruneel Tire,bruneeltire,Course
2413,Holmes Tire LLC,holmestirellc,Course
2414,Area Wholesale Tire Co,areawholesaletireco,Course
2415,LEOS TIRE SERVICE INC.,leostireserviceinc,Course
2416,Commercial tire,commercialtire,Course
2417,Interstate Tire Distributor,interstatetiredistributor,Course
2418,Meineke Car Care Center,meinekecarcarecenter,Course
2419,Dunn Tire,dunntire,Course
2420,Dunn Tire,dunntire,Course
2421,Liberty Buick-Gmc,libertybuickgmc,Course
2422,Commercial Tire,commercialtire,Course
2423,S&S Tire,sstire,Course
2424,Cecil & Sons Discount Tires,cecilsonsdiscounttires,Course
2425,Bengtson Tire & Service Center,bengtsontireservicecenter,Course
2426,Bruneel Tire,bruneeltire,Course
2427,I90 Enterprises LLC,i90enterprisesllc,Course
2428,S&S Tire,sstire,Course
2429,S&S Tire,sstire,Course
2430,K & M Tire,kmtire,Course
2431,American Tire Distributors,americantiredistributors,Course
2432,Dunn Tire,dunntire,Course
2433,Dunn Tire,dunntire,Course
2434,S&S Tire,sstire,Course
2435,American Tire Distributors,americantiredistributors,Course
2436,Bruneel Tire,bruneeltire,Course
2437,Glenn's Car Care,glennscarcare,Course
2438,Glenn's Car Care,glennscarcare,Course
2439,DK Tires & Service Inc,dktiresserviceinc,Course
2440,Express Tire,expresstire,Course
2441,AQSA AUTO CORP,aqsaautocorp,Course
2442,Coffmar Car Care Center DBA Meineke Clayton,coffmarcarcarecenterdbameinekeclayton,Course
2443,American Tire Distributors,americantiredistributors,Course
2444,ATD,atd,Course
2445,Riley Auto and Tire,rileyautoandtire,Course
2446,Meineke Car Care Center,meinekecarcarecenter,Course
2447,Dobbs Tire & Auto Centers,dobbstireautocenters,Course
2448,Kauffman Tire,kauffmantire,Course
2449,Express Tire,expresstire,Course
2450,Meineke Car Care Center,meinekecarcarecenter,Course
2451,S&S Tire,sstire,Course
2452,Meineke Car Care Center,meinekecarcarecenter,Course
2453,Pyma-Tuning & Tire,pymatuningtire,Course
2454,Meineke Car Care Center,meinekecarcarecenter,Course
2455,S&S Tire,sstire,Course
2456,Meineke Car Care Center,meinekecarcarecenter,Course
2457,Express Tire,expresstire,Course
2458,vision kia,visionkia,Course
2459,Marine City Auto Care,marinecityautocare,Course
2460,AAA Allied Group,aaaalliedgroup,Course
2461,J AND A TRANSMISSION INC,jandatransmissioninc,Course
2462,K & M Tire,kmtire,Course
2463,Fleming Automotive,flemingautomotive,Course
2464,Hilltop Services Inc,hilltopservicesinc,Course
2465,American Tire Distributors,americantiredistributors,Course
2466,Meineke Car Care Center,meinekecarcarecenter,Course
2467,Dixie Tire Company,dixietirecompany,Course
2468,Cooper Tire & Rubber,coopertirerubber,Course
2469,Dunn Tire,dunntire,Course
2470,Dunn Tire,dunntire,Course
2471,Arrowhead Automotive Center,arrowheadautomotivecenter,Course
2472,Kauffman Tire,kauffmantire,Course
2473,Bruneel Tire,bruneeltire,Course
2474,Warren Tire,warrentire,Course
2475,THE PIT STOP,thepitstop,Course
2476,Greg Masewic,gregmasewic,Course
2477,BBTA,bbta,Course
2478,Dobbs Tire & Auto Centers,dobbstireautocenters,Course
2479,Allen Tire Co,allentireco,Course
2480,Harold's Auto Parts,haroldsautoparts,Course
2481,MATHEYS' AUTO SERVICE,matheysautoservice,Course
2482,JB's Tires,jbstires,Course
2483,Bruce White,brucewhite,Course
2484,Meineke Car Care Center,meinekecarcarecenter,Course
2485,Meineke Car Care Center,meinekecarcarecenter,Course
2486,Meineke Car Care Center,meinekecarcarecenter,Course
2487,ATD,atd,Course
2488,Meineke Car Care Center,meinekecarcarecenter,Course
2489,Meineke Car Care Center,meinekecarcarecenter,Course
2490,Meineke Car Care Center,meinekecarcarecenter,Course
2491,BARMORE SELLSTROM,barmoresellstrom,Course
2492,BARMORE SELLSTROM,barmoresellstrom,Course
2493,Meineke Car Care Center,meinekecarcarecenter,Course
2494,Meineke Car Care Center,meinekecarcarecenter,Course
2495,Meineke Car Care Center,meinekecarcarecenter,Course
2496,Meineke Car Care Center,meinekecarcarecenter,Course
2497,Meineke Car Care Center,meinekecarcarecenter,Course
2498,Whitaker Tire,whitakertire,Course
2499,Meineke Car Care Center,meinekecarcarecenter,Course
2500,Meineke Car Care Center,meinekecarcarecenter,Course
2501,Best One Tire & Service of Newburgh,bestonetireserviceofnewburgh,Course
2502,Meineke Car Care Center,meinekecarcarecenter,Course
2503,Meineke Car Care Center,meinekecarcarecenter,Course
2504,Meineke Car Care Center,meinekecarcarecenter,Course
2505,Meineke Car Care Center,meinekecarcarecenter,Course
2506,Commercial Tire,commercialtire,Course
2507,Top Draw Tyres,topdrawtyres,Course
